dates,model0,model1,model2,model3,model4,model5,model6,model7,model8,model9
2021/03/08/10:00,1.4515682700174,1.416618362606436,0.3955463210993704,1.0530500984958282,0.7763448026096278,0.48091600092145215,0.7235865921622772,1.3368507315567641,0.6584952937597766,0.5483886251340121
2021/03/08/11:00,1.322105632721295,1.2871557253103312,0.3955463210993704,0.9235874611997235,0.7763448026096278,0.48091600092145215,0.5941239548661723,1.2073880942606594,0.5290326564636718,0.5483886251340121
2021/03/08/12:00,1.322105632721295,1.2871557253103312,0.3955463210993704,0.9235874611997235,0.7763448026096278,0.48091600092145215,0.5941239548661723,1.2073880942606594,0.5290326564636718,0.5483886251340121
2021/03/08/13:00,1.2717246546739043,1.2871557253103312,0.3955463210993704,0.9235874611997235,0.7763448026096278,0.48091600092145215,0.5941239548661723,1.2073880942606594,0.47865167841628087,0.5483886251340121
2021/03/08/14:00,1.2717246546739043,1.2871557253103312,0.3955463210993704,0.9235874611997235,0.7763448026096278,0.48091600092145215,0.5941239548661723,1.2073880942606594,0.47865167841628087,0.5483886251340121
2021/03/08/15:00,1.3190302568275225,1.3840769308579957,0.590148245829061,1.020508666747388,0.9523408760665507,0.6755179256511428,0.6910451604138368,1.3043092998083239,0.5259572805698992,0.7429905498637027
2021/03/09/09:00,1.3190302568275225,1.3840769308579957,0.590148245829061,1.020508666747388,0.9523408760665507,0.6755179256511428,0.6910451604138368,1.3043092998083239,0.5259572805698992,0.7429905498637027
2021/03/09/10:00,1.3190302568275225,1.3840769308579957,0.590148245829061,1.020508666747388,0.9523408760665507,0.6755179256511428,0.6910451604138368,1.3043092998083239,0.5259572805698992,0.7429905498637027
2021/03/09/11:00,1.3190302568275225,1.3840769308579957,0.590148245829061,1.020508666747388,0.9523408760665507,0.6755179256511428,0.6910451604138368,1.3043092998083239,0.5259572805698992,0.7429905498637027
2021/03/09/12:00,1.2438524548646948,1.3840769308579957,0.590148245829061,1.020508666747388,0.9523408760665507,0.6755179256511428,0.6910451604138368,1.3043092998083239,0.3996123177384172,0.7429905498637027
2021/03/09/13:00,1.2438524548646948,1.3840769308579957,0.590148245829061,0.9437802841464485,0.9523408760665507,0.6755179256511428,0.6143167778128974,1.3043092998083239,0.3996123177384172,0.7429905498637027
2021/03/09/14:00,1.2438524548646948,1.2577307120938745,0.46380202706494,0.9437802841464485,0.8259946573024297,0.5491717068870218,0.6143167778128974,1.1779630810442028,0.3996123177384172,0.6166443310995817
2021/03/09/15:00,1.2167397686898487,1.2042581550711369,0.5157657903441569,0.9151170173334908,0.8779584205816466,0.6011354701662386,0.5856535109999398,1.2299268443234197,0.37249963156357113,0.6686080943787986
2021/03/10/09:00,1.2167397686898487,1.2042581550711369,0.5157657903441569,0.9151170173334908,0.8779584205816466,0.6011354701662386,0.5856535109999398,1.2299268443234197,0.37249963156357113,0.6686080943787986
2021/03/10/10:00,1.2167397686898487,1.2042581550711369,0.5157657903441569,0.9151170173334908,0.8779584205816466,0.6011354701662386,0.5856535109999398,1.2299268443234197,0.37249963156357113,0.6686080943787986
2021/03/10/11:00,1.2167397686898487,1.2042581550711369,0.5157657903441569,0.9151170173334908,0.8779584205816466,0.6011354701662386,0.5856535109999398,1.2299268443234197,0.37249963156357113,0.6686080943787986
2021/03/10/12:00,1.2167397686898487,1.1321774209744482,0.5157657903441569,0.9151170173334908,0.8779584205816466,0.6011354701662386,0.5856535109999398,1.2299268443234197,0.37249963156357113,0.6686080943787986
2021/03/10/13:00,1.2167397686898487,1.1321774209744482,0.5157657903441569,0.9151170173334908,0.8779584205816466,0.6011354701662386,0.5856535109999398,1.2299268443234197,0.37249963156357113,0.6686080943787986
2021/03/10/14:00,1.088841527290883,1.1321774209744482,0.5157657903441569,0.9151170173334908,0.8779584205816466,0.6011354701662386,0.457755269600974,1.2299268443234197,0.24460139016460536,0.6686080943787986
2021/03/10/15:00,1.0911919199451914,1.1856937185647705,0.6406045178134198,1.0399557448027537,1.0027971480509095,0.7259741976355015,0.457755269600974,1.3547655717926825,0.24460139016460536,0.7934468218480615
2021/03/11/09:00,1.0911919199451914,1.1856937185647705,0.6406045178134198,1.0399557448027537,1.0027971480509095,0.7259741976355015,0.457755269600974,1.3547655717926825,0.24460139016460536,0.7934468218480615
2021/03/11/10:00,1.0911919199451914,1.1856937185647705,0.6406045178134198,1.0399557448027537,1.0027971480509095,0.7259741976355015,0.457755269600974,1.3547655717926825,0.24460139016460536,0.7934468218480615
2021/03/11/11:00,1.0911919199451914,1.1856937185647705,0.6406045178134198,1.0399557448027537,1.0027971480509095,0.7259741976355015,0.457755269600974,1.3547655717926825,0.24460139016460536,0.7934468218480615
2021/03/11/12:00,1.0911919199451914,1.1856937185647705,0.6406045178134198,1.0399557448027537,1.0027971480509095,0.7259741976355015,0.457755269600974,1.3547655717926825,0.24460139016460536,0.7934468218480615
2021/03/11/13:00,1.0911919199451914,1.1856937185647705,0.6406045178134198,1.1477309217851486,1.1105723250333044,0.7259741976355015,0.457755269600974,1.3547655717926825,0.24460139016460536,0.7934468218480615
2021/03/11/14:00,1.0911919199451914,1.1856937185647705,0.6406045178134198,1.1221561638899762,1.084997567138132,0.7259741976355015,0.457755269600974,1.3547655717926825,0.24460139016460536,0.7934468218480615
2021/03/11/15:00,1.1819117332608844,1.2764135318804635,0.7313243311291129,1.079526042328102,1.0423674455762577,0.8166940109511946,0.5484750829166671,1.4454853851083758,0.22833113945062133,0.8841666351637547
2021/03/12/09:00,1.1819117332608844,1.2764135318804635,0.7313243311291129,1.079526042328102,1.0423674455762577,0.8166940109511946,0.5484750829166671,1.4454853851083758,0.22833113945062133,0.8841666351637547
2021/03/12/10:00,1.1819117332608844,1.2764135318804635,0.7313243311291129,1.079526042328102,1.0423674455762577,0.8166940109511946,0.5484750829166671,1.4454853851083758,0.22833113945062133,0.8841666351637547
2021/03/12/11:00,1.1819117332608844,1.3097532096056388,0.7313243311291129,1.079526042328102,1.0423674455762577,0.8166940109511946,0.5484750829166671,1.4454853851083758,0.22833113945062133,0.8841666351637547
2021/03/12/12:00,1.1819117332608844,1.3097532096056388,0.7313243311291129,1.079526042328102,1.0423674455762577,0.8166940109511946,0.5484750829166671,1.4454853851083758,0.22833113945062133,0.8841666351637547
2021/03/12/13:00,1.1819117332608844,1.3097532096056388,0.7313243311291129,1.079526042328102,1.0423674455762577,0.8166940109511946,0.5484750829166671,1.4454853851083758,0.22833113945062133,0.8841666351637547
2021/03/12/14:00,1.1819117332608844,1.3097532096056388,0.7313243311291129,1.079526042328102,1.0423674455762577,0.8166940109511946,0.5484750829166671,1.4454853851083758,0.22833113945062133,0.8841666351637547
2021/03/12/15:00,1.1640829011527187,1.3322394740883656,0.7181472409352803,1.0663489521342695,1.029190355382425,0.803516920757362,0.5352979927228345,1.4323082949145431,0.22833113945062133,0.8709895449699221
2021/03/15/09:00,1.1640829011527187,1.3322394740883656,0.7181472409352803,1.0663489521342695,1.029190355382425,0.803516920757362,0.5352979927228345,1.4323082949145431,0.22833113945062133,0.8709895449699221
2021/03/15/10:00,1.1640829011527187,1.2989077195925565,0.7181472409352803,1.0330171976384601,1.029190355382425,0.803516920757362,0.5352979927228345,1.4323082949145431,0.22833113945062133,0.8709895449699221
2021/03/15/11:00,1.1640829011527187,1.2717779155210027,0.7181472409352803,1.0058873935669064,1.034622744711206,0.803516920757362,0.5081681886512807,1.4323082949145431,0.22833113945062133,0.8709895449699221
2021/03/15/12:00,1.1640829011527187,1.2717779155210027,0.7181472409352803,1.0058873935669064,1.034622744711206,0.803516920757362,0.5058476747895053,1.4237858306285123,0.22833113945062133,0.8709895449699221
2021/03/15/13:00,1.1640829011527187,1.2717779155210027,0.7181472409352803,1.0058873935669064,1.0152458438302083,0.803516920757362,0.5058476747895053,1.4237858306285123,0.22833113945062133,0.8709895449699221
2021/03/15/14:00,1.1640829011527187,1.2717779155210027,0.7181472409352803,1.0058873935669064,0.9757126040703787,0.803516920757362,0.4833708220488979,1.4237858306285123,0.22833113945062133,0.8709895449699221
2021/03/15/15:00,1.0966404193235026,1.3113230788882315,0.6832669525063989,1.0454325569341352,0.9951014285587756,0.7686366323284807,0.5027596465372948,1.3811526390090747,0.22833113945062133,0.803547063140706
2021/03/16/09:00,1.0966404193235026,1.3113230788882315,0.6832669525063989,1.0454325569341352,0.9951014285587756,0.7686366323284807,0.5027596465372948,1.3811526390090747,0.22833113945062133,0.803547063140706
2021/03/16/10:00,1.0966404193235026,1.3113230788882315,0.6832669525063989,1.0454325569341352,0.9951014285587756,0.7686366323284807,0.5027596465372948,1.3811526390090747,0.22833113945062133,0.803547063140706
2021/03/16/11:00,1.0966404193235026,1.3113230788882315,0.6832669525063989,1.0454325569341352,0.9951014285587756,0.7686366323284807,0.5027596465372948,1.3811526390090747,0.22833113945062133,0.803547063140706
2021/03/16/12:00,1.0966404193235026,1.3113230788882315,0.6832669525063989,1.0454325569341352,0.9951014285587756,0.7686366323284807,0.5027596465372948,1.3811526390090747,0.22833113945062133,0.803547063140706
2021/03/16/13:00,1.0966404193235026,1.3113230788882315,0.6832669525063989,1.0454325569341352,0.9951014285587756,0.7686366323284807,0.5027596465372948,1.3811526390090747,0.22833113945062133,0.803547063140706
2021/03/16/14:00,1.0966404193235026,1.3113230788882315,0.6832669525063989,1.0454325569341352,0.9951014285587756,0.7686366323284807,0.5027596465372948,1.3811526390090747,0.22833113945062133,0.803547063140706
2021/03/16/15:00,1.0966404193235026,1.3113230788882315,0.6917945490603741,1.0539601534881105,1.0036290251127507,0.8019735190922361,0.5027596465372948,1.38968023556305,0.22833113945062133,0.8368839499044614
2021/03/17/09:00,1.0966404193235026,1.3113230788882315,0.6917945490603741,1.0539601534881105,1.0036290251127507,0.8019735190922361,0.5027596465372948,1.38968023556305,0.22833113945062133,0.8368839499044614
2021/03/17/10:00,1.0966404193235026,1.3113230788882315,0.6917945490603741,1.0539601534881105,1.0036290251127507,0.8019735190922361,0.5027596465372948,1.38968023556305,0.22833113945062133,0.8368839499044614
2021/03/17/11:00,1.0966404193235026,1.3113230788882315,0.6917945490603741,1.0539601534881105,1.0036290251127507,0.8019735190922361,0.5027596465372948,1.38968023556305,0.22833113945062133,0.8368839499044614
2021/03/17/12:00,1.0966404193235026,1.3113230788882315,0.6917945490603741,1.0539601534881105,1.0036290251127507,0.8019735190922361,0.5027596465372948,1.38968023556305,0.22833113945062133,0.8368839499044614
2021/03/17/14:00,1.0966404193235026,1.2934984332221955,0.6917945490603741,1.0361355078220744,0.9858043794467147,0.8019735190922361,0.48493500087125885,1.38968023556305,0.22833113945062133,0.8190593042384254
2021/03/17/15:00,1.0966404193235026,1.2725728123440327,0.6941274516897835,1.0152098869439117,0.964878758568552,0.8012054465095187,0.464009379993096,1.3889121629803327,0.22833113945062133,0.7981336833602627
2021/03/18/09:00,1.0966404193235026,1.2725728123440327,0.6941274516897835,1.0152098869439117,0.964878758568552,0.8012054465095187,0.464009379993096,1.3889121629803327,0.22833113945062133,0.7981336833602627
2021/03/18/10:00,1.0966404193235026,1.2725728123440327,0.6941274516897835,1.0152098869439117,0.964878758568552,0.8012054465095187,0.464009379993096,1.3889121629803327,0.22833113945062133,0.7981336833602627
2021/03/18/11:00,1.0966404193235026,1.2725728123440327,0.6941274516897835,1.0152098869439117,0.964878758568552,0.8012054465095187,0.464009379993096,1.3889121629803327,0.22833113945062133,0.7981336833602627
2021/03/18/12:00,1.0966404193235026,1.2725728123440327,0.6941274516897835,1.0152098869439117,0.943943555389513,0.8012054465095187,0.4105119834137223,1.3889121629803327,0.22833113945062133,0.7981336833602627
2021/03/18/13:00,1.0966404193235026,1.2725728123440327,0.6941274516897835,1.0152098869439117,0.9664246100775898,0.8012054465095187,0.4105119834137223,1.3889121629803327,0.22833113945062133,0.7981336833602627
2021/03/18/14:00,1.0966404193235026,1.164808349552422,0.6941274516897835,0.9400076175526355,0.9664246100775898,0.8012054465095187,0.4105119834137223,1.3889121629803327,0.22833113945062133,0.7229314139689866
2021/03/18/15:00,1.0121332706228507,1.140775241218818,0.6421824963894662,0.9159745092190315,0.9578959126443883,0.7492604912092014,0.44074594129235534,1.3369672076800154,0.1360710875594131,0.6988983056353825
2021/03/19/09:00,1.0121332706228507,1.140775241218818,0.6421824963894662,0.9159745092190315,0.9578959126443883,0.7492604912092014,0.44074594129235534,1.3369672076800154,0.1360710875594131,0.6988983056353825
2021/03/19/10:00,1.0121332706228507,1.140775241218818,0.6421824963894662,0.9159745092190315,0.9578959126443883,0.7492604912092014,0.44074594129235534,1.3369672076800154,0.1360710875594131,0.6988983056353825
2021/03/19/11:00,1.0121332706228507,1.140775241218818,0.6421824963894662,0.9159745092190315,0.9578959126443883,0.7492604912092014,0.44074594129235534,1.3369672076800154,0.1360710875594131,0.6988983056353825
2021/03/19/12:00,1.0121332706228507,1.140775241218818,0.6421824963894662,0.9159745092190315,0.9578959126443883,0.7492604912092014,0.44074594129235534,1.3369672076800154,0.1360710875594131,0.6988983056353825
2021/03/19/13:00,0.9260876354502393,1.140775241218818,0.5607883240350476,0.9159745092190315,0.9578959126443883,0.6678663188547829,0.44074594129235534,1.2555730353255967,0.1360710875594131,0.6988983056353825
2021/03/19/14:00,0.9260876354502393,1.140775241218818,0.536762193104993,0.9159745092190315,0.9578959126443883,0.6438401879247282,0.44074594129235534,1.231546904395542,0.1360710875594131,0.6407628428526326
2021/03/19/15:00,0.8493449259140118,1.1353595201318498,0.5887145134423888,0.9105587881320634,0.9524801915574203,0.695792508262124,0.43533022020538736,1.283499224732938,0.1360710875594131,0.5872788428880737
2021/03/22/09:00,0.8493449259140118,1.1353595201318498,0.5887145134423888,0.9105587881320634,0.9524801915574203,0.695792508262124,0.43533022020538736,1.283499224732938,0.1360710875594131,0.5872788428880737
2021/03/22/10:00,0.8493449259140118,1.1353595201318498,0.5887145134423888,0.8477733510438779,0.9524801915574203,0.695792508262124,0.37254478311720185,1.283499224732938,0.1360710875594131,0.5872788428880737
2021/03/22/11:00,0.8493449259140118,1.0415624702814394,0.5887145134423888,0.8477733510438779,0.9524801915574203,0.695792508262124,0.37254478311720185,1.1897021748825276,0.1360710875594131,0.5872788428880737
2021/03/22/12:00,0.8493449259140118,1.0299412635524177,0.5887145134423888,0.8477733510438779,0.9524801915574203,0.695792508262124,0.37254478311720185,1.1780809681535058,0.1360710875594131,0.5872788428880737
2021/03/22/13:00,0.8493449259140118,1.0299412635524177,0.5887145134423888,0.8656132694710168,0.9524801915574203,0.695792508262124,0.3903847015443407,1.1780809681535058,0.1360710875594131,0.5872788428880737
2021/03/22/14:00,0.8493449259140118,1.0299412635524177,0.5887145134423888,0.8656132694710168,0.9524801915574203,0.695792508262124,0.3903847015443407,1.1780809681535058,0.1360710875594131,0.5872788428880737
2021/03/22/15:00,0.8299717463149071,1.0260729600139522,0.5026703667825347,0.860194478326487,0.8664360448975661,0.6097483616022699,0.3849659103998109,1.1742126646150404,0.1360710875594131,0.5012346962282195
2021/03/23/09:00,0.8299717463149071,1.0260729600139522,0.5026703667825347,0.860194478326487,0.8664360448975661,0.6097483616022699,0.3849659103998109,1.1742126646150404,0.1360710875594131,0.5012346962282195
2021/03/23/10:00,0.8299717463149071,0.9849926748338094,0.5026703667825347,0.8191141931463441,0.8664360448975661,0.6097483616022699,0.34388562521966803,1.1331323794348975,0.1360710875594131,0.46015441104807653
2021/03/23/11:00,0.8299717463149071,0.9849926748338094,0.5026703667825347,0.8191141931463441,0.8664360448975661,0.6097483616022699,0.34388562521966803,1.1331323794348975,0.1360710875594131,0.46015441104807653
2021/03/23/12:00,0.7656341470438055,0.9849926748338094,0.5026703667825347,0.8191141931463441,0.8664360448975661,0.6097483616022699,0.34388562521966803,1.1331323794348975,0.1360710875594131,0.46015441104807653
2021/03/23/13:00,0.7656341470438055,0.9849926748338094,0.5026703667825347,0.8191141931463441,0.8664360448975661,0.6097483616022699,0.34388562521966803,1.1331323794348975,0.01281495925788323,0.46015441104807653
2021/03/23/14:00,0.7656341470438055,0.9849926748338094,0.5026703667825347,0.8191141931463441,0.8664360448975661,0.6097483616022699,0.34388562521966803,1.1331323794348975,0.01281495925788323,0.46015441104807653
2021/03/23/15:00,0.8377476439264941,1.080363485807457,0.6383538555138444,0.9144850041199917,1.002119533628876,0.7454318503335796,0.43925643619331556,1.228503190408545,0.026009927110143827,0.5555252220217242
2021/03/24/09:00,0.8377476439264941,1.080363485807457,0.6383538555138444,0.9144850041199917,1.002119533628876,0.7454318503335796,0.43925643619331556,1.228503190408545,0.026009927110143827,0.5555252220217242
2021/03/24/10:00,0.8377476439264941,1.080363485807457,0.6383538555138444,0.9144850041199917,1.002119533628876,0.7454318503335796,0.43925643619331556,1.228503190408545,0.026009927110143827,0.5555252220217242
2021/03/24/11:00,0.8377476439264941,1.080363485807457,0.6383538555138444,0.9144850041199917,1.002119533628876,0.7454318503335796,0.43925643619331556,1.228503190408545,0.026009927110143827,0.5555252220217242
2021/03/24/12:00,0.8377476439264941,1.080363485807457,0.6383538555138444,0.9144850041199917,1.002119533628876,0.7454318503335796,0.43925643619331556,1.228503190408545,0.026009927110143827,0.5555252220217242
2021/03/24/13:00,0.8377476439264941,1.080363485807457,0.6383538555138444,0.9144850041199917,1.002119533628876,0.7454318503335796,0.43925643619331556,1.1874339760420338,0.026009927110143827,0.5555252220217242
2021/03/24/14:00,0.8377476439264941,1.080363485807457,0.6383538555138444,0.9144850041199917,1.002119533628876,0.7454318503335796,0.43925643619331556,1.1680715881604171,0.026009927110143827,0.5555252220217242
2021/03/24/15:00,0.7842737844550938,1.0268896263360565,0.584879996042444,0.8966723595880607,0.9486456741574755,0.6919579908621791,0.3857825767219152,1.1363045551739113,-0.02746393236125666,0.5020513625503237
2021/03/25/09:00,0.7842737844550938,1.0268896263360565,0.584879996042444,0.8966723595880607,0.9486456741574755,0.6919579908621791,0.3857825767219152,1.1363045551739113,-0.02746393236125666,0.5020513625503237
2021/03/25/10:00,0.7842737844550938,1.019929650790195,0.584879996042444,0.8966723595880607,0.9486456741574755,0.6919579908621791,0.3857825767219152,1.1363045551739113,-0.02746393236125666,0.5020513625503237
2021/03/25/11:00,0.7842737844550938,1.019929650790195,0.4755816983812401,0.8966723595880607,0.9486456741574755,0.6919579908621791,0.3857825767219152,1.1363045551739113,-0.02746393236125666,0.5020513625503237
2021/03/25/12:00,0.7842737844550938,1.0269240636989083,0.38023778917461115,0.8966723595880607,0.9486456741574755,0.6919579908621791,0.3857825767219152,1.1363045551739113,-0.02746393236125666,0.5020513625503237
2021/03/25/13:00,0.7842737844550938,1.0269240636989083,0.38023778917461115,0.9036676097852,0.9486456741574755,0.6834478998384428,0.3857825767219152,1.1363045551739113,-0.02746393236125666,0.5020513625503237
2021/03/25/14:00,0.7842737844550938,1.0269240636989083,0.38023778917461115,0.9091123723762751,0.9494386018021702,0.6834478998384428,0.3865755043666098,1.1363045551739113,-0.02746393236125666,0.5020513625503237
2021/03/25/15:00,0.8114249083708285,1.012210347674063,0.36552407314976576,0.8788937802907905,0.9781403063560165,0.6470273573287029,0.41527720892045616,1.163455679089646,-0.056132036840677024,0.4733832580709034
2021/03/26/09:00,0.8114249083708285,1.012210347674063,0.36552407314976576,0.8788937802907905,0.9781403063560165,0.6470273573287029,0.41527720892045616,1.163455679089646,-0.056132036840677024,0.4733832580709034
2021/03/26/10:00,0.8114249083708285,1.012210347674063,0.36552407314976576,0.8788937802907905,0.9781403063560165,0.6470273573287029,0.41527720892045616,1.163455679089646,-0.056132036840677024,0.4733832580709034
2021/03/26/11:00,0.8114249083708285,1.012210347674063,0.36552407314976576,0.8192104347992997,0.9781403063560165,0.6470273573287029,0.41527720892045616,1.163455679089646,-0.056132036840677024,0.4733832580709034
2021/03/26/12:00,0.8114249083708285,1.012210347674063,0.36552407314976576,0.8192104347992997,0.9781403063560165,0.6470273573287029,0.41527720892045616,1.163455679089646,-0.056132036840677024,0.4733832580709034
2021/03/26/13:00,0.8114249083708285,1.012210347674063,0.36552407314976576,0.8192104347992997,1.0595548682341427,0.6470273573287029,0.41527720892045616,1.163455679089646,-0.056132036840677024,0.4733832580709034
2021/03/26/14:00,0.8114249083708285,1.012210347674063,0.36552407314976576,0.8192104347992997,1.0595548682341427,0.6470273573287029,0.41527720892045616,1.163455679089646,-0.056132036840677024,0.4733832580709034
2021/03/26/15:00,0.8974909330671457,1.0982763723703801,0.45159009784608295,0.8463543952473885,1.0541369143780388,0.7330933820250201,0.5013432336167734,1.2495217037859632,0.0004729557315251709,0.5594492827672206
2021/03/29/09:00,0.8974909330671457,1.0982763723703801,0.45159009784608295,0.8463543952473885,1.0541369143780388,0.7330933820250201,0.5013432336167734,1.2495217037859632,0.0004729557315251709,0.5594492827672206
2021/03/29/10:00,0.8974909330671457,1.0982763723703801,0.4384213805365097,0.8463543952473885,1.0541369143780388,0.7330933820250201,0.5013432336167734,1.2495217037859632,0.0004729557315251709,0.5594492827672206
2021/03/29/11:00,0.8974909330671457,1.0982763723703801,0.4384213805365097,0.8463543952473885,1.0541369143780388,0.7330933820250201,0.5013432336167734,1.2495217037859632,0.0004729557315251709,0.5594492827672206
2021/03/29/12:00,0.8974909330671457,1.0982763723703801,0.4384213805365097,0.8463543952473885,1.0541369143780388,0.7330933820250201,0.5013432336167734,1.2495217037859632,0.0004729557315251709,0.5594492827672206
2021/03/29/13:00,0.8974909330671457,1.0982763723703801,0.4384213805365097,0.8463543952473885,1.0541369143780388,0.7330933820250201,0.5013432336167734,1.2495217037859632,0.0004729557315251709,0.5594492827672206
2021/03/29/14:00,0.8974909330671457,1.0982763723703801,0.4384213805365097,0.8463543952473885,1.0541369143780388,0.7330933820250201,0.5013432336167734,1.2495217037859632,0.0004729557315251709,0.5594492827672206
2021/03/29/15:00,0.8688142696393732,1.133173515105169,0.4609138781664075,0.8812515379821774,1.0890340571128276,0.7679905247598089,0.5362403763515622,1.284418846520752,0.035370098466314004,0.5943464255020094
2021/03/30/09:00,0.8688142696393732,1.133173515105169,0.4609138781664075,0.8812515379821774,1.0890340571128276,0.7679905247598089,0.5362403763515622,1.284418846520752,0.035370098466314004,0.5943464255020094
2021/03/30/10:00,0.8688142696393732,1.133173515105169,0.4609138781664075,0.8812515379821774,1.0890340571128276,0.7679905247598089,0.5362403763515622,1.284418846520752,0.035370098466314004,0.5943464255020094
2021/03/30/11:00,0.8688142696393732,1.133173515105169,0.4609138781664075,0.8812515379821774,1.1363275651002938,0.7679905247598089,0.5362403763515622,1.284418846520752,0.035370098466314004,0.5943464255020094
2021/03/30/12:00,0.8688142696393732,1.133173515105169,0.4609138781664075,0.8812515379821774,1.101440299267863,0.7679905247598089,0.5362403763515622,1.284418846520752,0.035370098466314004,0.5943464255020094
2021/03/30/13:00,0.8688142696393732,1.133173515105169,0.4609138781664075,0.8812515379821774,1.101440299267863,0.7679905247598089,0.5362403763515622,1.284418846520752,0.035370098466314004,0.5943464255020094
2021/03/30/14:00,0.8688142696393732,1.133173515105169,0.4609138781664075,0.8812515379821774,1.101440299267863,0.7679905247598089,0.5362403763515622,1.284418846520752,0.035370098466314004,0.5943464255020094
2021/03/30/15:00,0.8944009511419448,1.1587601966077405,0.4865005596689791,0.9068382194847491,1.0448462069505378,0.7935772062623805,0.5618270578541338,1.3100055280233236,0.035370098466314004,0.619933107004581
2021/03/31/09:00,0.8944009511419448,1.1587601966077405,0.4865005596689791,0.9068382194847491,1.0448462069505378,0.7935772062623805,0.5618270578541338,1.3100055280233236,0.035370098466314004,0.619933107004581
2021/03/31/10:00,0.8944009511419448,1.1587601966077405,0.4865005596689791,0.9014078923663492,1.0448462069505378,0.7935772062623805,0.5618270578541338,1.3100055280233236,0.035370098466314004,0.619933107004581
2021/03/31/11:00,0.8944009511419448,1.1587601966077405,0.4865005596689791,0.9014078923663492,1.0448462069505378,0.7935772062623805,0.5618270578541338,1.3100055280233236,0.035370098466314004,0.619933107004581
2021/03/31/12:00,0.8944009511419448,1.0944113404589126,0.4865005596689791,0.9014078923663492,1.0448462069505378,0.7935772062623805,0.5618270578541338,1.3100055280233236,0.035370098466314004,0.619933107004581
2021/03/31/13:00,0.8944009511419448,1.0944113404589126,0.4865005596689791,0.8200036725508177,0.968093729049341,0.7935772062623805,0.5618270578541338,1.3100055280233236,0.035370098466314004,0.619933107004581
2021/03/31/14:00,0.8944009511419448,1.0944113404589126,0.4865005596689791,0.8200036725508177,0.968093729049341,0.7935772062623805,0.5618270578541338,1.3100055280233236,0.035370098466314004,0.619933107004581
2021/03/31/15:00,0.7757853078770217,1.1525583547208742,0.36788491640405596,0.8610953231460758,1.009185379644599,0.6749615629974574,0.44321141458921065,1.1913898847584006,0.035370098466314004,0.5013174637396578
2021/03/31/15:00,0.7757853078770217,1.1525583547208742,0.36788491640405596,0.8610953231460758,1.009185379644599,0.6749615629974574,0.44321141458921065,1.1913898847584006,0.035370098466314004,0.5013174637396578
2021/04/01/09:00,0.7757853078770217,1.1525583547208742,0.36788491640405596,0.8610953231460758,1.009185379644599,0.6749615629974574,0.44321141458921065,1.1913898847584006,0.035370098466314004,0.5013174637396578
2021/04/01/10:00,0.7757853078770217,1.1525583547208742,0.36788491640405596,0.8610953231460758,1.009185379644599,0.6749615629974574,0.44321141458921065,1.1913898847584006,0.035370098466314004,0.5013174637396578
2021/04/01/11:00,0.7757853078770217,1.1525583547208742,0.36788491640405596,0.8610953231460758,1.009185379644599,0.6749615629974574,0.44321141458921065,1.1913898847584006,0.035370098466314004,0.5013174637396578
2021/04/01/12:00,0.7757853078770217,1.1525583547208742,0.36788491640405596,0.8610953231460758,1.009185379644599,0.6749615629974574,0.44321141458921065,1.1913898847584006,0.035370098466314004,0.5013174637396578
2021/04/01/13:00,0.7757853078770217,1.1525583547208742,0.36788491640405596,0.8610953231460758,1.009185379644599,0.6749615629974574,0.44321141458921065,1.1913898847584006,0.035370098466314004,0.5013174637396578
2021/04/01/14:00,0.7757853078770217,1.1525583547208742,0.36788491640405596,0.8610953231460758,1.009185379644599,0.6749615629974574,0.44321141458921065,1.1913898847584006,0.035370098466314004,0.5013174637396578
2021/04/01/15:00,0.7757853078770217,1.1525583547208742,0.3205903075373635,0.8138007142793834,0.9758451592324816,0.7067437757130188,0.44321141458921065,1.223172097473962,0.035370098466314004,0.45402285487296534
2021/04/02/09:00,0.7757853078770217,1.1525583547208742,0.3205903075373635,0.8138007142793834,0.9758451592324816,0.7067437757130188,0.44321141458921065,1.223172097473962,0.035370098466314004,0.45402285487296534
2021/04/02/10:00,0.7757853078770217,1.1525583547208742,0.3205903075373635,0.8138007142793834,0.9758451592324816,0.7067437757130188,0.44321141458921065,1.223172097473962,0.035370098466314004,0.45402285487296534
2021/04/02/11:00,0.7757853078770217,1.1525583547208742,0.3205903075373635,0.8138007142793834,0.9758451592324816,0.7067437757130188,0.44321141458921065,1.223172097473962,0.035370098466314004,0.45402285487296534
2021/04/02/12:00,0.7757853078770217,1.1525583547208742,0.3205903075373635,0.7851033977371029,0.9758451592324816,0.7067437757130188,0.44321141458921065,1.223172097473962,0.035370098466314004,0.425325538330685
2021/04/02/13:00,0.7757853078770217,1.1525583547208742,0.3205903075373635,0.7851033977371029,0.9758451592324816,0.7067437757130188,0.44321141458921065,1.223172097473962,0.035370098466314004,0.42608925391251784
2021/04/02/14:00,0.7757853078770217,1.1525583547208742,0.3205903075373635,0.7657095650234904,0.9758451592324816,0.7067437757130188,0.44321141458921065,1.223172097473962,0.035370098466314004,0.42608925391251784
2021/04/02/15:00,0.7780983016483053,1.14556786466349,0.31359981747997934,0.768022558794774,0.9688546691750974,0.6920003824650784,0.433119763255605,1.2084287042260216,0.028379608408929835,0.4485597959792469
